"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"513575","STERPOW","STERLING POWERGENSYS LTD","XT","1.0000","1","ES","E","BSE","16.5800","15.9400","","","-1"
"503092","PASUSPG","PASUPATI SPG.& WVG.MILLS ","XT","1.0000","1","ES","E","BSE","23.6500","21.4100","","","-1"
"530027","AADIIND","AADI INDUSTRIES LTD.","X","1.0000","1","ES","E","BSE","3.7400","2.5000","","","-1"
"540395","CHEMCRUX","Chemcrux Enterprises Limi","B","5.0000","1","ES","E","BSE","380.3000","253.6000","","","-1"
"541444","PALMJEWELS","Palm Jewels","B","1.0000","1","ES","E","BSE","17.4000","11.6000","","","-1"
"542446","JONJUA","Jonjua Overseas","M","1.0000","3460","ES","E","BSE","12.8400","11.6200","","","-1"
"505343","MONOT","MONOTYPE INDIA LTD.","Z","1.0000","1","ES","E","BSE","0.5000","0.4600","","","-1"
"539788","KDML","Khemani Distributors & Ma","M","1.0000","1200","ES","E","BSE","38.1700","31.2300","","","-1"
"539026","SSPNFIN","Sspn Finance","M","1.0000","4000","ES","E","BSE","6.8900","5.6500","","","-1"
"540694","ANG","Ang Lifesciences India Li","B","1.0000","1","ES","E","BSE","87.8400","58.5600","","","-1"
"532411","VISESHINFO","Visesh Infotecnics","T","1.0000","1","ES","E","BSE","0.5200","0.4800","","","-1"
"526865","JAINCO","JAINCO PROJECTS (INDIA) L","X","1.0000","1","ES","E","BSE","4.0500","3.6700","","","-1"
"540205","AVL","Aditya Vision","B","5.0000","1","ES","E","BSE","2700.4500","1800.3500","","","-1"
"541967","SKYGOLD","Sky Gold","T","5.0000","1","ES","E","BSE","299.1500","270.7500","","","-1"
"539401","PJL","Patdiam Jewellery","M","5.0000","750","ES","E","BSE","278.4000","185.6000","","","-1"
"542935","ICLORGANIC","Icl Organic Dairy Product","M","1.0000","2000","ES","E","BSE","36.3700","32.9100","","","-1"
"538921","RAFL","Raghuvansh Agrofarms Limi","M","5.0000","625","ES","E","BSE","241.5500","161.0500","","","-1"
"540796","RATNABHUMI","Ratnabhumi Developers Lim","T","5.0000","1","ES","E","BSE","140.8000","127.4000","","","-1"
"541299","DLCL","Dr Lalchandani Labs Limit","M","1.0000","4000","ES","E","BSE","28.9800","26.2200","","","-1"
"540148","BINDALEXPO","Bindal Exports","M","1.0000","8000","ES","E","BSE","20.1800","13.4600","","","-1"
"540923","ASHOKAMET","Ashoka Metcast","T","1.0000","1","ES","E","BSE","19.2300","17.4100","","","-1"
"519528","NORBTEAEXP","NORBEN TEA & EXPORTS LTD.","T","1.0000","1","ES","E","BSE","14.4500","13.0900","","","-1"
"517556","PVP","PVP VENTURES LTD.","T","1.0000","1","ES","E","BSE","11.0300","9.9900","","","-1"
"538496","TARINI","Tarini International","M","1.0000","3000","ES","E","BSE","7.8200","5.2200","","","-1"
"537709","HANSUGAR","SHREE HANUMAN SUGAR & IND","X","1.0000","1","ES","E","BSE","8.3200","7.5400","","","-1"
"540151","DIKSAT","Diksat Transworld","M","5.0000","1500","ES","E","BSE","180.0000","120.0000","","","-1"
"537985","INFRONICS","INFRONICS SYSTEMS LTD","X","1.0000","1","ES","E","BSE","38.8200","35.1400","","","-1"
"538402","SPS","Sps Finquest","T","1.0000","1","ES","E","BSE","68.2500","61.7500","","","-1"
"540652","CTCL","Captain Technocast Limite","M","5.0000","1500","ES","E","BSE","131.2500","118.7500","","","-1"
"542012","AAL","A-1 Acid","B","5.0000","1","ES","E","BSE","456.4000","304.3000","","","-1"
"540726","TTFL","Trident Texofab","B","1.0000","1","ES","E","BSE","83.8900","55.9300","","","-1"
"541178","BENARA","Benara Bearings And Pisto","M","1.0000","2000","ES","E","BSE","19.9800","13.3200","","","-1"
"511092","JMDVL","JMD Ventures Limited","X","1.0000","1","ES","E","BSE","26.2300","25.2100","","","-1"
"541973","MACH","Mac Hotels","M","1.0000","1500","ES","E","BSE","42.3000","28.2000","","","-1"
"524622","ISTRNETWK","ISTREET NETWORK LIMITED","XT","1.0000","1","ES","E","BSE","1.8200","1.6600","","","-1"
"538351","AFEL","A.F. ENTERPRISES LTD","XT","1.0000","1","ES","E","BSE","5.1600","4.6800","","","-1"
"540393","SMLT","Sarthak Metals","T","5.0000","1","ES","E","BSE","282.7500","188.5500","","","-1"
"526345","PANJON","PANJON LTD.","XT","1.0000","1","ES","E","BSE","15.6500","14.1700","","","-1"
"539398","VISHALBL","Vishal Bearings","T","5.0000","1","ES","E","BSE","213.0000","192.8000","","","-1"
"540735","IRIS","Iris Business Services Li","T","5.0000","1","ES","E","BSE","104.1000","94.2000","","","-1"
"531175","BLSINFOTE","BLS INFOTECH LTD.","XT","1.0000","1","ES","E","BSE","2.4200","2.2000","","","-1"
"539839","FRANKLIN","Franklin Leasing And Fina","M","1.0000","4000","ES","E","BSE","10.0100","8.1900","","","-1"
"532676","PBAINFRA","PBA INFRASTRUCTURE LTD.","B","1.0000","1","ES","E","BSE","9.5600","6.3800","","","-1"
"531399","GGAUTO","G.G.AUTOMOTIVE GEARS LTD.","XT","1.0000","1","ES","E","BSE","77.4700","74.4500","","","-1"
"541083","INFLAME","Inflame Appliances Limite","M","5.0000","250","ES","E","BSE","799.0500","532.7500","","","-1"
"540332","TANVI","Tanvi Foods Limit","M","5.0000","2000","ES","E","BSE","108.1500","97.8500","","","-1"
"537785","RACE","RACE Echo Chain","B","5.0000","1","ES","E","BSE","319.9000","213.3000","","","-1"
"542934","CBPL","Chandra Bhagat Pharma Lim","M","5.0000","1000","ES","E","BSE","139.2000","92.8000","","","-1"
"531168","ASSOCER","ASSOCIATED CERAMICS LTD.","XT","5.0000","1","ES","E","BSE","208.6000","200.5000","","","-1"
"541206","OBCL","Orissa Bengal Carrier Lim","B","1.0000","1","ES","E","BSE","60.4400","40.3000","","","-1"
"540145","VALIANTORG","Valiant Organics","A","5.0000","1","ES","E","BSE","596.4000","397.6000","","","-1"
"540874","7SEASL","7SEAS ENTERTAINMENT LIMIT","XT","1.0000","1","ES","E","BSE","29.1200","26.3600","","","-1"
"524204","TEEAI","TEESTA AGRO INDUSTRIES LT","XT","5.0000","1","ES","E","BSE","106.9500","102.8500","","","-1"
"542668","EVANS","Evans Electric","M","5.0000","1000","ES","E","BSE","149.1500","134.9500","","","-1"
"540455","ESCORP","Escorp Asset Management L","M","1.0000","3325","ES","E","BSE","63.5800","57.5400","","","-1"
"531240","SHAMROIN","SHAMROCK INDUSTRIAL CO.LT","XT","1.0000","1","ES","E","BSE","4.6000","4.4200","","","-1"
"531812","SGNTE","SGN TELECOMS LTD.","XT","1.0000","1","ES","E","BSE","0.7300","0.6700","","","-1"
"540737","SGRL","Shree Ganesh Remedies Lim","B","5.0000","1","ES","E","BSE","614.2500","409.5500","","","-1"
"540938","GUJHYSPIN","Gujarat Hy-Spin","M","1.0000","10000","ES","E","BSE","13.5000","9.0000","","","-1"
"531671","BISIL","BISIL PLAST LIMITED","XT","1.0000","1","ES","E","BSE","2.0100","1.8300","","","-1"
"530217","SWOEF","SWOJAS ENERGY FOODS LTD.","XT","1.0000","1","ES","E","BSE","7.4900","7.2100","","","-1"
"538546","BRPL","Bansal Roofing Products L","T","5.0000","1","ES","E","BSE","110.6000","100.1000","","","-1"
"526869","KUMPFIN","KUMBHAT FINANCIAL SERVICE","XT","1.0000","1","ES","E","BSE","12.4800","11.3000","","","-1"
"541402","AFFORDABLE","Affordable Robotic & Auto","M","5.0000","400","ES","E","BSE","708.3500","640.9500","","","-1"
"542248","DECCAN","Deccan Health Care Limite","B","1.0000","1","ES","E","BSE","42.0100","28.0100","","","-1"
"540404","PRIMEFRESH","Prime Fresh","M","5.0000","750","ES","E","BSE","307.1000","204.8000","","","-1"
"541418","NGIL","Nakoda Group Of Industrie","T","1.0000","1","ES","E","BSE","48.0200","43.4600","","","-1"
"532315","TELESYS","TELESYS SOFTWARE LTD.","X","1.0000","1","ES","E","BSE","10.3400","6.9000","","","-1"
"539337","WAAREE","Waaree Technologies Limit","M","5.0000","700","ES","E","BSE","379.0500","342.9500","","","-1"
"542232","SRD","Shankar Lal Rampal Dye-Ch","B","5.0000","1","ES","E","BSE","125.7500","83.8500","","","-1"
"511016","PREMCAP","PREMIER CAPITAL SERVICES ","X","1.0000","1","ES","E","BSE","4.5300","3.0300","","","-1"
"523467","JAIMATAG","JAI MATA GLASS LTD.","XT","1.0000","1","ES","E","BSE","1.7900","1.6300","","","-1"
"539682","LUCENT","Sylph Education Solutions","T","1.0000","1","ES","E","BSE","41.4500","37.5100","","","-1"
"541983","INNOVATIVE","Innovative Ideals And Ser","M","1.0000","1000","ES","E","BSE","17.7400","16.0600","","","-1"
"542155","DGL","Diksha Greens","M","1.0000","2000","ES","E","BSE","3.4400","3.1200","","","-1"
"532019","LCCINFOTEC","LCC INFOTECH LTD.","T","1.0000","1","ES","E","BSE","1.8500","1.7900","","","-1"
"540082","RSTL","Riddhi Steel And Tube","M","1.0000","3000","ES","E","BSE","45.6000","30.4000","","","-1"
"540468","KMSMEDI","Kms Medisurgi","M","1.0000","2000","ES","E","BSE","109.2000","72.8000","","","-1"
"539098","FILTRA","Filtra Consultants And En","M","1.0000","3000","ES","E","BSE","50.7000","33.8000","","","-1"
"515018","REGENCERAM","REGENCY CERAMICS LTD.","T","1.0000","1","ES","E","BSE","30.0600","28.9000","","","-1"
"541302","DHRUV","Dhruv Consultancy Service","B","1.0000","1","ES","E","BSE","70.1100","46.7500","","","-1"
"542145","RONI","Roni Households","M","1.0000","1800","ES","E","BSE","43.0500","38.9500","","","-1"
"540795","DYNAMIC","Dynamic Cables","T","5.0000","1","ES","E","BSE","493.3500","446.4500","","","-1"
"542667","WORL","White Organic Retail Limited","T","1.0000","1","ES","E","BSE","7.1400","6.8600","","","-1"
"539354","POLYSPIN","Polyspin Exports","X","1.0000","1","ES","E","BSE","60.7600","40.5200","","","-1"
"543227","HAPPSTMNDS","Happiest Minds Technologies","A","5.0000","1","ES","E","BSE","1093.9500","729.3500","","","-1"
"543228","ROUTE","Route Mobile","A","5.0000","1","ES","E","BSE","1886.4500","1257.6500","","","-1"
"543230","ADVAIT","Advait Infratech Limited","B","5.0000","1","ES","E","BSE","496.3500","330.9500","","","-1"
"543232","CAMS","CAMS","A","5.0000","1","ES","E","BSE","2976.3500","1984.2500","","","-1"
"543233","CHEMCON","Chemcon Speciality Chemicals","B","5.0000","1","ES","E","BSE","340.6000","227.1000","","","-1"
"543234","SECMARK","Secmark Consultancy Limit","M","1.0000","1250","ES","E","BSE","108.0000","72.0000","","","-1"
"543231","ADL","Archidply Decor Limited","T","1.0000","1","ES","E","BSE","78.7500","71.2500","","","-1"
"543235","ANGELONE","Angel One Limited","A","5.0000","1","ES","E","BSE","2209.9500","1473.3500","","","-1"
"533093","RAJOIL","RAJ OIL MILLS LTD.","B","1.0000","1","ES","E","BSE","47.3200","42.8200","","","-1"
"543236","ATAM","Atam Valves Limited","B","5.0000","1","ES","E","BSE","189.4500","171.4500","","","-1"
"543237","MAZDOCK","Mazagon Dock Shipbuilders","A","5.0000","1","ES","E","BSE","2639.7000","1759.8000","","","-1"
"543238","UTIAMC","UTI Asset Management","A","5.0000","1","ES","E","BSE","941.9000","628.0000","","","-1"
"540259","SHANGAR","Shangar Decor","X","1.0000","1","ES","E","BSE","5.5400","5.0200","","","-1"
"543239","GMPL","G M Polyplast Limited","M","5.0000","1400","ES","E","BSE","205.7000","168.3000","","","-1"
"543241","VGIL","Veer Global Infraconstruc","M","5.0000","1100","ES","E","BSE","126.5000","114.5000","","","-1"
"543242","HEMIPROP","Hemisphere Properties Ind","A","5.0000","1","ES","E","BSE","141.3000","94.2000","","","-1"
"524372","ORCHIDPHAR","Orchid Pharma Limited","T","5.0000","1","ES","E","BSE","538.6500","487.3500","","","-1"
"543243","EQUITASBNK","Equitas Small Finance Bank","A","1.0000","1","ES","E","BSE","101.9700","67.9900","","","-1"
"532348","SUBEX","Subex","A","1.0000","1","ES","E","BSE","39.6600","26.4400","","","-1"
"543229","SAMRATFORG","Samrat Forgings Limited","XT","5.0000","1","ES","E","BSE","366.0000","244.0000","","","-1"
"543245","GLAND","Gland Pharma","A","5.0000","1","ES","E","BSE","2030.1500","1353.4500","","","-1"
"506935","CONTCHM","Continental Chemicals","XT","1.0000","1","ES","E","BSE","69.3300","62.7300","","","-1"
"543248","RBA","Restaurant Brands Asia","A","5.0000","1","ES","E","BSE","148.2500","98.8500","","","-1"
"543249","TARC","TARC LIMITED","B","1.0000","1","ES","E","BSE","101.7600","67.8400","","","-1"
"543251","RVHL","Ravinder Heights Limited","T","1.0000","1","ES","E","BSE","37.7800","34.2000","","","-1"
"543252","FAIRCHEMOR","Fairchem Organics Limited","A","5.0000","1","ES","E","BSE","1312.6000","875.1000","","","-1"
"543253","BECTORFOOD","Mrs Bectors Food Ltd","A","5.0000","1","ES","E","BSE","1185.3000","790.2000","","","-1"
"543254","AWHCL","Antony Waste Handling Cel","B","5.0000","1","ES","E","BSE","386.5500","257.7500","","","-1"
"543256","RFLL","RITA FINANCE AND LEASING ","X","1.0000","1","ES","E","BSE","29.4000","19.6000","","","-1"
"543257","IRFC","IRFC","A","1.0000","1","ES","E","BSE","82.6400","67.6200","","","-1"
"543258","INDIGOPNTS","Indigo Paints","A","5.0000","1","ES","E","BSE","1856.6000","1237.8000","","","-1"
"543259","HOMEFIRST","Home First Finance","A","5.0000","1","ES","E","BSE","1000.5000","667.0000","","","-1"
"543260","STOVEKRAFT","Stove Kraft","A","5.0000","1","ES","E","BSE","622.9000","415.3000","","","-1"
"531432","SYTIXSE","SYSTEMATIX SECURITIES LTD","XT","1.0000","1","ES","E","BSE","8.1100","7.3500","","","-1"
"543262","MRP","MRP Agro Limited","M","5.0000","1000","ES","E","BSE","138.7500","125.5500","","","-1"
"543263","SMCGLOBAL","SMC Global Securities Lim","B","1.0000","1","ES","E","BSE","94.2000","62.8000","","","-1"
"543264","NURECA","Nureca Limited","B","5.0000","1","ES","E","BSE","412.8500","275.2500","","","-1"
"543265","RAILTEL","RailTel Corporation","A","5.0000","1","ES","E","BSE","243.2500","199.0500","","","-1"
"543266","HERANBA","Heranba Industries","B","5.0000","1","ES","E","BSE","446.1000","297.4000","","","-1"
"523309","SHRIGANG","SHRI GANG INDUSTRIES AND ","XT","5.0000","1","ES","E","BSE","124.7000","112.9000","","","-1"
"543270","MTARTECH","MTAR Technologies","A","5.0000","1","ES","E","BSE","2987.2500","1991.5500","","","-1"
"543271","JUBLINGREA","Jubilant Ingrevia Limited","A","5.0000","1","ES","E","BSE","564.8000","376.6000","","","-1"
"543267","DAVANGERE","Davangere Sugar Company L","X","5.0000","1","ES","E","BSE","121.3500","80.9500","","","-1"
"543273","KMEW","Knowledge Marine & Engine","M","5.0000","125","ES","E","BSE","1835.6000","1223.8000","","","-1"
"543274","SUUMAYA","SUUMAYA CORPORATION LIMIT","M","1.0000","450","ES","E","BSE","8.4000","7.6000","","","-1"
"543275","ANURAS","Anupam Rasayan","A","5.0000","1","ES","E","BSE","1054.8500","703.2500","","","-1"
"543276","CRAFTSMAN","Craftsman Automation","A","5.0000","1","ES","E","BSE","5721.9000","3814.6000","","","-1"
"526717","HPBL","Gopala Polyplast","Z","5.0000","1","ES","E","BSE","220.3500","199.4500","","","-1"
"543277","LXCHEM","Laxmi Organic Industries","A","5.0000","1","ES","E","BSE","343.8500","229.2500","","","-1"
"543279","SURYODAY","Suryoday Small Fin Bank","B","5.0000","1","ES","E","BSE","191.1500","127.4500","","","-1"
"543278","KALYANKJIL","Kalyan Jewellers","A","5.0000","1","ES","E","BSE","258.6500","172.4500","","","-1"
"539287","ORTINLAABS","Ortin Laboratories","T","1.0000","1","ES","E","BSE","21.0700","19.0700","","","-1"
"543280","NAZARA","Nazara Technologies","A","5.0000","1","ES","E","BSE","1050.2000","700.2000","","","-1"
"543269","ADJIA","Adjia Technologies Limite","MS","1.0000","1600","ES","E","BSE","38.4000","25.6000","","","-1"
"543281","SUVIDHAA","Suvidhaa Infoserve Limite","T","1.0000","1","ES","E","BSE","4.7000","4.2600","","","-1"
"543284","EKI","EKI Energy Services Limit","A","5.0000","1","ES","E","BSE","684.5500","560.1500","","","-1"
"543283","BARBEQUE","Barbeque Nation","A","5.0000","1","ES","E","BSE","877.8500","585.2500","","","-1"
"531512","ORIENTTR","Orient Tradelink","X","1.0000","1","ES","E","BSE","9.8000","6.5400","","","-1"
"532467","HAZOOR","Hazoor Multi Projects","X","5.0000","1","ES","E","BSE","137.4500","124.4500","","","-1"
"500940","FINOLEXIND","Finolex Industries","A","5.0000","1","ES","E","BSE","265.4000","177.0000","","","-1"
"543285","RCAN","Rajeshwari Cans Limited","M","5.0000","1000","ES","E","BSE","171.9000","114.6000","","","-1"
"543282","NIKSTECH","Niks Technology Limited","MS","5.0000","600","ES","E","BSE","302.1000","273.4000","","","-1"
"543286","JETMALL","Jetmall Spices and Masala","M","1.0000","6000","ES","E","BSE","27.6000","18.4000","","","-1"
"543287","LODHA","Macrotech Developers","A","5.0000","1","ES","E","BSE","888.6500","592.4500","","","-1"
"543289","KGES","Kuberan Global Edu Soluti","MS","1.0000","6000","ES","E","BSE","21.3000","14.2000","","","-1"
"507265","EMERALL","Emerald Leisures","XT","5.0000","1","ES","E","BSE","124.2500","112.4500","","","-1"
"508670","NEAGI","Neelamalai Agro Ind.","X","5.0000","1","ES","E","BSE","3769.6000","3084.3000","","","-1"
"505302","LXMIATO","Lakshmi Automatic Loom Works","X","5.0000","1","ES","E","BSE","1474.9500","983.3500","","","-1"
"543297","IWEL","Inox Wind Energy Limited","B","5.0000","1","ES","E","BSE","2696.9000","2206.6000","","","-1"
"543298","VINEETLAB","Vineet Laboratories Limit","B","1.0000","1","ES","E","BSE","61.0200","40.6800","","","-1"
"543300","SONACOMS","Sona BLW Precision","A","5.0000","1","ES","E","BSE","696.1500","464.1500","","","-1"
"543299","SHYAMMETL","Shyam Metalics and Energy","A","5.0000","1","ES","E","BSE","478.3000","391.4000","","","-1"
"543305","NAVODAYENT","Navoday Enterprises Limit","M","1.0000","12000","ES","E","BSE","11.1600","7.4400","","","-1"
"543309","ADESHWAR","Adeshwar Meditex Limited","M","1.0000","6000","ES","E","BSE","27.0000","18.0000","","","-1"
"543306","DODLA","Dodla Dairy","B","5.0000","1","ES","E","BSE","820.7000","547.2000","","","-1"
"543308","KIMS","KIMS","A","5.0000","1","ES","E","BSE","2370.0500","1580.0500","","","-1"
"543310","TIMESGREEN","Times Green Energy (India","M","1.0000","2000","ES","E","BSE","80.4000","53.6000","","","-1"
"526873","RAJGASES","RAJASTHAN GASES LTD.","X","1.0000","1","ES","E","BSE","10.2900","9.3100","","","-1"
"543311","IPL","India Pesticides","B","5.0000","1","ES","E","BSE","326.2000","266.9000","","","-1"
"543312","FOCUS","Focus Business Solution L","M","1.0000","5400","ES","E","BSE","90.0900","60.0700","","","-1"
"543318","CLEAN","Clean Science & Tech","A","5.0000","1","ES","E","BSE","1687.5000","1125.0000","","","-1"
"543317","GRINFRA","G R Infraprojects","A","5.0000","1","ES","E","BSE","1358.7000","1111.7000","","","-1"
"543319","AAPLUSTRAD","AA Plus Tradelink Limited","M","1.0000","8000","ES","E","BSE","11.3200","10.2600","","","-1"
"543320","ZOMATO","Zomato","A","1.0000","1","ES","E","BSE","119.8200","79.8800","","","-1"
"590005","TIDEWATER","Tide Water Oil","B","5.0000","1","ES","E","BSE","1440.1000","960.1000","","","-1"
"543321","TATVA","Tatva Chintan Pharma","B","5.0000","1","ES","E","BSE","1782.5500","1458.4500","","","-1"
"543322","GLS","Glenmark Life Science","B","5.0000","1","ES","E","BSE","710.1500","581.0500","","","-1"
"543324","GCSL","Gretex Corporate Services","M","5.0000","810","ES","E","BSE","242.0000","198.0000","","","-1"
"543325","ROLEXRINGS","Rolex Rings","A","5.0000","1","ES","E","BSE","2664.3000","1776.2000","","","-1"
"541161","KBCGLOBAL","Karda Constructions","T","1.0000","1","ES","E","BSE","2.6500","2.5500","","","-1"
"543330","DEVYANI","Devyani International","A","5.0000","1","ES","E","BSE","250.7000","167.2000","","","-1"
"543327","EXXARO","Exxaro Tiles Limited","B","5.0000","1","ES","E","BSE","155.1000","103.4000","","","-1"
"543328","KRSNAA","Krsnaa Diagnostics","B","5.0000","1","ES","E","BSE","779.9000","520.0000","","","-1"
"543329","WINDLAS","Windlas Biotech","B","5.0000","1","ES","E","BSE","418.9500","279.3500","","","-1"
"543332","EPIGRAL","Epigral Limited","A","5.0000","1","ES","E","BSE","1182.7500","788.5500","","","-1"
"543331","MOL","Meghmani Organics Limited","A","1.0000","1","ES","E","BSE","96.0600","64.0400","","","-1"
"543333","CARTRADE","Cartrade Tech","A","5.0000","1","ES","E","BSE","654.6000","436.4000","","","-1"
"543247","NETPIX","Net Pix Shorts Digital Me","MS","1.0000","4000","ES","E","BSE","40.4400","26.9600","","","-1"
"543334","NUVOCO","Nuvoco Vistas Corp","A","5.0000","1","ES","E","BSE","440.8000","293.9000","","","-1"
"543336","CHEMPLASTS","Chemplast Sanmar","A","5.0000","1","ES","E","BSE","580.4000","387.0000","","","-1"
"543335","APTUS","Aptus Value Housing","A","5.0000","1","ES","E","BSE","332.4000","221.6000","","","-1"
"539494","SMARTFIN","Smart Finsec","X","1.0000","1","ES","E","BSE","9.1000","6.0800","","","-1"
"543346","AASHKA","Aashka Hospitals Limited","M","1.0000","1000","ES","E","BSE","65.0400","58.8600","","","-1"
"543341","SHARPLINE","SHARPLINE BROADCAST LIMIT","X","1.0000","1","ES","E","BSE","6.4700","5.8700","","","-1"
"543350","VIJAYA","Vijaya Diagnostic ","A","5.0000","1","ES","E","BSE","545.5500","363.7500","","","-1"
"543349","AMIORG","Ami Organics Limited","A","5.0000","1","ES","E","BSE","1535.2000","1023.5000","","","-1"
"543352","POBS","PlatinumOne Business Serv","M","5.0000","600","ES","E","BSE","240.0000","160.0000","","","-1"
"542919","ARTEMISMED","Artemis Medicare Services","B","5.0000","1","ES","E","BSE","189.3500","126.2500","","","-1"
"543358","SANSERA","Sansera Engineering","A","5.0000","1","ES","E","BSE","1130.5500","753.7500","","","-1"
"532889","KPRMILL","Kpr Mill","A","5.0000","1","ES","E","BSE","872.3000","581.6000","","","-1"
"543363","PREVEST","Prevest Denpro Limited","M","5.0000","400","ES","E","BSE","553.2000","368.8000","","","-1"
"543364","MARKOLINES","Markolines Pavement Tech","M","5.0000","800","ES","E","BSE","193.3000","128.9000","","","-1"
"539872","BAJAJHCARE","Bajaj Healthcare","B","5.0000","1","ES","E","BSE","557.8500","371.9500","","","-1"
"543366","SBLI","SBL Infratech Limited","M","1.0000","1200","ES","E","BSE","84.7900","56.5300","","","-1"
"543351","NBL","Naapbooks Limited","MS","1.0000","1600","ES","E","BSE","135.4500","122.5500","","","-1"
"504365","RIDHISYN","Ridhi Synthetics","XT","1.0000","1","ES","E","BSE","4.3100","3.9100","","","-1"
"511254","SAGARSYST","Sagar Systech","XT","1.0000","1","ES","E","BSE","64.8300","58.6700","","","-1"
"540403","CLEDUCATE","Cl Educate","B","1.0000","1","ES","E","BSE","85.6200","57.0800","","","-1"
"543367","PARAS","Paras Defence & Space Tech","A","5.0000","1","ES","E","BSE","865.0500","576.7500","","","-1"
"530109","ANUPAM","Anupam Finserv","X","1.0000","1","ES","E","BSE","2.3800","1.9600","","","-1"
"503639","INDSOYA","INDSOYA LTD.","XT","1.0000","1","ES","E","BSE","10.0200","9.0800","","","-1"
"542752","AFFLE","Affle","A","5.0000","1","ES","E","BSE","1297.6000","865.1000","","","-1"
"542770","ALPHALOGIC","Alphalogic Techsys Limite","T","1.0000","1","ES","E","BSE","51.8900","49.8700","","","-1"
"543372","GETALONG","Getalong Enterprise Limit","M","5.0000","2000","ES","E","BSE","204.7500","185.2500","","","-1"
"523369","DCMSRMIND","DCM Shriram Industries","B","5.0000","1","ES","E","BSE","144.9500","118.6500","","","-1"
"543374","ABSLAMC","Aditya Birla Sun Life AMC","A","5.0000","1","ES","E","BSE","459.1000","375.7000","","","-1"
"543373","SVRL","Shri Venkatesh Refineries","M","5.0000","1000","ES","E","BSE","211.0000","172.7000","","","-1"
"543375","PROMAX","Promax Power Limited","M","1.0000","2500","ES","E","BSE","56.0700","45.8900","","","-1"
"505100","INRADIA","INDIA RADIATORS LTD.","XT","1.0000","1","ES","E","BSE","4.6700","4.2300","","","-1"
"540268","TRU","TruCap Finance Limited","B","1.0000","1","ES","E","BSE","71.2800","47.5200","","","-1"
"543377","ADISHAKTI","Adishakti Loha and Ispat ","M","1.0000","10000","ES","E","BSE","12.1000","9.9000","","","-1"
"543376","SAMOR","Samor Reality Limited","M","1.0000","5000","ES","E","BSE","47.3000","38.7000","","","-1"
"511760","SEVENHILL","Seven Hill Ind.","X","1.0000","1","ES","E","BSE","0.7000","0.6400","","","-1"
"539963","ZEAL","Zeal Aqua","B","1.0000","1","ES","E","BSE","9.6000","6.4000","","","-1"
"506042","ZPRBHSTE","PRABHU STEEL INDUSTRIES L","XT","5.0000","1","ES","E","BSE","179.2500","17.9500","","","-1"
"513422","BLOIN","Bloom Industries","X","1.0000","1","ES","E","BSE","29.9700","19.9900","","","-1"
"506680","TRELCHE-B","TECIL CHEMICALS & HYDRO P","T","1.0000","1","ES","E","BSE","18.5500","17.8300","","","-1"
"524636","OXYGENTAPH","OXYGENTA PHARMACEUTICAL L","XT","1.0000","1","ES","E","BSE","36.7500","33.2500","","","-1"
"513721","MFSINTRCRP","MFS INTERCORP LTD.","Z","1.0000","1","ES","E","BSE","15.2200","13.7800","","","-1"
"534600","JTLIND","JTL Industries","B","5.0000","1","ES","E","BSE","269.1000","179.4000","","","-1"
"539177","AIIL","Authum Investment & Infra","A","5.0000","1","ES","E","BSE","535.4000","357.0000","","","-1"
"500262","HYBRIDFIN","HYBRID FINANCIAL SERVICES","T","1.0000","1","ES","E","BSE","8.2900","7.5100","","","-1"
"526675","TIRTPLS","TIRTH PLASTIC LTD.","XT","1.0000","1","ES","E","BSE","6.2600","6.0200","","","-1"
"502133","HEMACEM","HEMADRI CEMENTS LTD.","XT","1.0000","1","ES","E","BSE","67.8700","65.2100","","","-1"
"542852","VISHWARAJ","Vishwaraj Sugar Industries","B","1.0000","1","ES","E","BSE","22.0600","14.7200","","","-1"
"509046","TRILIANCE","Leena Consultancy","XT","1.0000","1","ES","E","BSE","13.4200","12.1600","","","-1"
"501314","PRISMX","Prismx Global Ventures","XT","1.0000","1","ES","E","BSE","1.7200","1.6600","","","-1"
"532628","3IINFOTECH","3I Infotech","B","1.0000","1","ES","E","BSE","48.4300","32.2900","","","-1"
"532734","GPIL","Godawari Power & Ispat Lt","A","5.0000","1","ES","E","BSE","721.1000","480.8000","","","-1"
"532886","SELMCL","Sel Manufacturing Company","T","5.0000","1","ES","E","BSE","124.6500","119.8500","","","-1"
"524342","INDOBORAX","Indo Borax & Chemicals Lt","T","5.0000","1","ES","E","BSE","171.5500","155.2500","","","-1"
"514316","RAGHUSYN","Raghuvir Synthetics","XT","5.0000","1","ES","E","BSE","124.5000","112.7000","","","-1"
"504058","NIPPOBATRY","Indo-National","T","5.0000","1","ES","E","BSE","508.8500","460.4500","","","-1"
"538119","RNBDENIMS","R&B Denims","B","1.0000","1","ES","E","BSE","34.4600","31.1800","","","-1"
"542830","IRCTC","IRCTC","A","5.0000","1","ES","E","BSE","729.6500","597.0500","","","-1"
"543378","CWD","CWD Limited","MS","5.0000","100","ES","E","BSE","840.0000","560.0000","","","-1"
"890157","AIRTELPP","Bharti Airtel  - PP","A","5.0000","1","ES","E","BSE","596.3000","487.9000","","","-1"
"507530","THAKKERS","THAKKERS GROUP LIMITED","X","1.0000","1","ES","E","BSE","18.1800","16.4600","","","-1"
